model,topk,n_samples,accuracy,f1_macro,avg_confidence,股票代码,股票名称,随机基线F1
GRU,Top-20%,12126,0.5192973775358734,0.363622667694444,0.5061826705932617,HK.00939,建设银行,0.3334506778228674
GRU,Top-30%,18189,0.5521469019737204,0.3672552734140398,0.4879365563392639,HK.00939,建设银行,0.3334506778228674
GRU,Top-10%（margin）,6063,0.5226785419759196,0.35513078901935136,0.2659158408641815,HK.00939,建设银行,0.3334506778228674
GRU,Top-20%（margin）,12126,0.5874979383143658,0.37178377782467315,0.22257773578166962,HK.00939,建设银行,0.3334506778228674
GRU,Top-30%（margin）,18189,0.6050909890593216,0.3743985178527902,0.19585634768009186,HK.00939,建设银行,0.3334506778228674
Transformer,100%（全量）,60632,0.24863108589523683,0.213476985717958,0.36474233865737915,HK.00939,建设银行,0.3334506778228674
Transformer,Top-10%,6063,0.4054098631040739,0.3381965212271935,0.41844603419303894,HK.00939,建设银行,0.3334506778228674
Transformer,Top-20%,12126,0.32632360217714,0.28786627159140515,0.4013076722621918,HK.00939,建设银行,0.3334506778228674
Transformer,Top-30%,18189,0.2900104458738798,0.26092117156074035,0.39225178956985474,HK.00939,建设银行,0.3334506778228674
Transformer,Top-10%（margin）,6063,0.5475837044367475,0.34145849887676444,0.09948675334453583,HK.00939,建设银行,0.3334506778228674
Transformer,Top-20%（margin）,12126,0.4731980867557315,0.31230747355033417,0.07103396207094193,HK.00939,建设银行,0.3334506778228674
Transformer,Top-30%（margin）,18189,0.409093408103799,0.2913128432154749,0.056515179574489594,HK.00939,建设银行,0.3334506778228674
XGBoost,100%（全量）,60632,0.8181983111228395,0.31659876394246617,0.45272570848464966,HK.00939,建设银行,0.3334506778228674
XGBoost,Top-10%,6063,0.8174171202375062,0.3034312896852704,0.5280607342720032,HK.00939,建设银行,0.3334506778228674
XGBoost,Top-20%,12126,0.8248391885205344,0.3032288486397831,0.5120261907577515,HK.00939,建设银行,0.3334506778228674
XGBoost,Top-30%,18189,0.8289075815053054,0.3034375329139665,0.5014208555221558,HK.00939,建设银行,0.3334506778228674
XGBoost,Top-10%（margin）,6063,0.8243443839683325,0.3024405112149896,0.27568671107292175,HK.00939,建设银行,0.3334506778228674
XGBoost,Top-20%（margin）,12126,0.8290450272142503,0.30345705565630515,0.25116121768951416,HK.00939,建设银行,0.3334506778228674
XGBoost,Top-30%（margin）,18189,0.8312716476991588,0.3034852963804498,0.23480205237865448,HK.00939,建设银行,0.3334506778228674
RandomForest,100%（全量）,60632,0.8335532392136166,0.3030739154943091,0.45498048906086097,HK.00939,建设银行,0.3334506778228674
RandomForest,Top-10%,6063,0.8118093353125515,0.29871036261568806,0.46319367250827775,HK.00939,建设银行,0.3334506778228674
RandomForest,Top-20%,12126,0.8227775028863599,0.3009244597264323,0.46128835590086786,HK.00939,建设银行,0.3334506778228674
RandomForest,Top-30%,18189,0.8300071471768652,0.30236936449758656,0.46014017009405334,HK.00939,建设银行,0.3334506778228674
RandomForest,Top-10%（margin）,6063,0.818241794491176,0.30001209482341556,0.19267516687371133,HK.00939,建设银行,0.3334506778228674
RandomForest,Top-20%（margin）,12126,0.8288800923635165,0.30214486479986774,0.1900306827884777,HK.00939,建设银行,0.3334506778228674
RandomForest,Top-30%（margin）,18189,0.8363846280719116,0.303634512903419,0.18838447631096275,HK.00939,建设银行,0.3334506778228674
LogisticRegression,100%（全量）,60632,0.8273024145665655,0.3127242907558893,0.4558344374921127,HK.00939,建设银行,0.3334506778228674
LogisticRegression,Top-10%,6063,0.8022431139699818,0.2979938665985178,0.5216054141449123,HK.00939,建设银行,0.3334506778228674
LogisticRegression,Top-20%,12126,0.8168398482599373,0.3015754848798866,0.5063336288119127,HK.00939,建设银行,0.3334506778228674
LogisticRegression,Top-30%,18189,0.8237396228489746,0.3028350032072706,0.4969183296152674,HK.00939,建设银行,0.3334506778228674
LogisticRegression,Top-10%（margin）,6063,0.809995051954478,0.29842311548628203,0.265991894191031,HK.00939,建设银行,0.3334506778228674
LogisticRegression,Top-20%（margin）,12126,0.8229424377370939,0.3016133311526649,0.2432964119444693,HK.00939,建设银行,0.3334506778228674
LogisticRegression,Top-30%（margin）,18189,0.8298971906097091,0.30324645720073223,0.229087563461055,HK.00939,建设银行,0.3334506778228674
CNN-LSTM,100%（全量）,60633,0.49778173601833986,0.3394059974590024,0.39779233932495117,HK.01299,友邦保险,0.33332224544335715
CNN-LSTM,Top-10%,6063,0.9016988289625598,0.3279777997402198,0.5331850051879883,HK.01299,友邦保险,0.33332224544335715
CNN-LSTM,Top-20%,12126,0.8609599208312716,0.3795991206123932,0.4989728331565857,HK.01299,友邦保险,0.33332224544335715
CNN-LSTM,Top-30%,18189,0.7798669525537413,0.42907042680569707,0.4748217761516571,HK.01299,友邦保险,0.33332224544335715
CNN-LSTM,Top-10%（margin）,6063,0.9020286986640277,0.3161637183489421,0.29530927538871765,HK.01299,友邦保险,0.33332224544335715
CNN-LSTM,Top-20%（margin）,12126,0.8862774204189345,0.3132368585960157,0.2428693026304245,HK.01299,友邦保险,0.33332224544335715
CNN-LSTM,Top-30%（margin）,18189,0.8711858815767771,0.3194324652701145,0.2010260820388794,HK.01299,友邦保险,0.33332224544335715
LSTM,100%（全量）,60633,0.5251100885656326,0.3528040145222961,0.39376726746559143,HK.01299,友邦保险,0.33332224544335715
LSTM,Top-10%,6063,0.8837209302325582,0.4069745574870633,0.49362704157829285,HK.01299,友邦保险,0.33332224544335715
LSTM,Top-20%,12126,0.8062015503875969,0.4221071679933148,0.46702343225479126,HK.01299,友邦保险,0.33332224544335715
LSTM,Top-30%,18189,0.7493540051679587,0.42299827935059886,0.4507330060005188,HK.01299,友邦保险,0.33332224544335715
LSTM,Top-10%（margin）,6063,0.9115949200065974,0.3179177451826287,0.23208025097846985,HK.01299,友邦保险,0.33332224544335715
LSTM,Top-20%（margin）,12126,0.8937819561273297,0.3146374034721013,0.1887117177248001,HK.01299,友邦保险,0.33332224544335715
LSTM,Top-30%（margin）,18189,0.884105778217604,0.31712606419989453,0.1595553308725357,HK.01299,友邦保险,0.33332224544335715
GRU,100%（全量）,60633,0.6088598617914337,0.3775165043172574,0.4099133312702179,HK.01299,友邦保险,0.33332224544335715
GRU,Top-10%,6063,0.9205014019462312,0.3195350967594183,0.5309569239616394,HK.01299,友邦保险,0.33332224544335715
GRU,Top-20%,12126,0.8958436417615042,0.33998874038427657,0.5040669441223145,HK.01299,友邦保险,0.33332224544335715
GRU,Top-30%,18189,0.8665127274726483,0.38019560318803686,0.4844006597995758,HK.01299,友邦保险,0.33332224544335715
GRU,Top-10%（margin）,6063,0.9221507504535709,0.3198329615010583,0.29185837507247925,HK.01299,友邦保险,0.33332224544335715
GRU,Top-20%（margin）,12126,0.9001319478805871,0.31581383909841876,0.25114667415618896,HK.01299,友邦保险,0.33332224544335715
GRU,Top-30%（margin）,18189,0.888613997470999,0.3136741189256327,0.22048448026180267,HK.01299,友邦保险,0.33332224544335715
Transformer,100%（全量）,60633,0.3644055217455841,0.28477946855927455,0.581222414970398,HK.01299,友邦保险,0.33332224544335715
Transformer,Top-10%,6063,0.4367474847435263,0.34550509004802393,0.852532148361206,HK.01299,友邦保险,0.33332224544335715
Transformer,Top-20%,12126,0.4223981527296718,0.330477852065919,0.8010737299919128,HK.01299,友邦保险,0.33332224544335715
Transformer,Top-30%,18189,0.41591071526746937,0.32241303470108595,0.7611968517303467,HK.01299,友邦保险,0.33332224544335715
Transformer,Top-10%（margin）,6063,0.4349332013854528,0.34493478136915634,0.7562668919563293,HK.01299,友邦保险,0.33332224544335715
Transformer,Top-20%（margin）,12126,0.4139864753422398,0.3261591984897078,0.671103298664093,HK.01299,友邦保险,0.33332224544335715
Transformer,Top-30%（margin）,18189,0.4087635384023311,0.3189457012302606,0.6052554845809937,HK.01299,友邦保险,0.33332224544335715
XGBoost,100%（全量）,60633,0.4507776293437567,0.2994945044076118,0.3712534010410309,HK.01299,友邦保险,0.33332224544335715
XGBoost,Top-10%,6063,0.5126175160811479,0.3305024453899868,0.42406684160232544,HK.01299,友邦保险,0.33332224544335715
XGBoost,Top-20%,12126,0.5037935015668811,0.3258606536552428,0.40963301062583923,HK.01299,友邦保险,0.33332224544335715
XGBoost,Top-30%,18189,0.4972785749628897,0.320773262108174,0.40091124176979065,HK.01299,友邦保险,0.33332224544335715
XGBoost,Top-10%（margin）,6063,0.520369454065644,0.3294691862462929,0.11732286214828491,HK.01299,友邦保险,0.33332224544335715
XGBoost,Top-20%（margin）,12126,0.5136071251855517,0.32651594297925807,0.09577777981758118,HK.01299,友邦保险,0.33332224544335715
XGBoost,Top-30%（margin）,18189,0.5076144922755511,0.32419102050653986,0.0826881006360054,HK.01299,友邦保险,0.33332224544335715
RandomForest,100%（全量）,60633,0.8011643824320089,0.3033360895510386,0.3457472064006172,HK.01299,友邦保险,0.33332224544335715
RandomForest,Top-10%,6063,0.7202704931552036,0.28369191360274576,0.35311157788573594,HK.01299,友邦保险,0.33332224544335715
RandomForest,Top-20%,12126,0.7471548738248391,0.2881265043796252,0.3509422026894665,HK.01299,友邦保险,0.33332224544335715
RandomForest,Top-30%,18189,0.7628786629281434,0.2924536059922854,0.34977002698835175,HK.01299,友邦保险,0.33332224544335715
RandomForest,Top-10%（margin）,6063,0.7290120402441036,0.2811168352095656,0.026344121774815175,HK.01299,友邦保险,0.33332224544335715
RandomForest,Top-20%（margin）,12126,0.7579581065479136,0.2874523049978107,0.023355500347387995,HK.01299,友邦保险,0.33332224544335715
RandomForest,Top-30%（margin）,18189,0.7701357963604376,0.2903835940741842,0.021682672691514908,HK.01299,友邦保险,0.33332224544335715
LogisticRegression,100%（全量）,60633,0.4811736183266538,0.31024270084048794,0.3619410935137767,HK.01299,友邦保险,0.33332224544335715
LogisticRegression,Top-10%,6063,0.5530265545109682,0.34045541706382526,0.40293121954909533,HK.01299,友邦保险,0.33332224544335715
LogisticRegression,Top-20%,12126,0.553603826488537,0.3345224111105438,0.3909958199084439,HK.01299,友邦保险,0.33332224544335715
LogisticRegression,Top-30%,18189,0.5508274231678487,0.3350388159268604,0.3842462123480604,HK.01299,友邦保险,0.33332224544335715
LogisticRegression,Top-10%（margin）,6063,0.5649018637638132,0.335061104666563,0.0882392077902271,HK.01299,友邦保险,0.33332224544335715
LogisticRegression,Top-20%（margin）,12126,0.565973940293584,0.3351958287382832,0.07137449679868105,HK.01299,友邦保险,0.33332224544335715
LogisticRegression,Top-30%（margin）,18189,0.5586893177195008,0.3351297672039413,0.061641646500806245,HK.01299,友邦保险,0.33332224544335715
CNN-LSTM,100%（全量）,60634,0.5242438235973217,0.2760611812104314,0.3762974143028259,HK.00941,中国移动,0.33335074889257615
CNN-LSTM,Top-10%,6063,0.8617845950849414,0.38822818329592423,0.43558645248413086,HK.00941,中国移动,0.33335074889257615
CNN-LSTM,Top-20%,12126,0.8119742701632855,0.3928499991552538,0.42104750871658325,HK.00941,中国移动,0.33335074889257615
CNN-LSTM,Top-30%,18190,0.7665200659703134,0.3799035872453002,0.4118202328681946,HK.00941,中国移动,0.33335074889257615
CNN-LSTM,Top-10%（margin）,6063,0.9780636648523833,0.3296367325384252,0.14149148762226105,HK.00941,中国移动,0.33335074889257615
CNN-LSTM,Top-20%（margin）,12126,0.9771565231733466,0.3344706469322003,0.11721531301736832,HK.00941,中国移动,0.33335074889257615
CNN-LSTM,Top-30%（margin）,18190,0.9641011544804838,0.3465778471853393,0.10066068917512894,HK.00941,中国移动,0.33335074889257615
LSTM,100%（全量）,60634,0.5123857901507405,0.27006283760280875,0.3800545334815979,HK.00941,中国移动,0.33335074889257615
LSTM,Top-10%,6063,0.4900214415305954,0.30023571961570644,0.47555622458457947,HK.00941,中国移动,0.33335074889257615
LSTM,Top-20%,12126,0.5638297872340425,0.31683954337925124,0.4438895285129547,HK.00941,中国移动,0.33335074889257615
LSTM,Top-30%,18190,0.5982407916437603,0.32349363929284874,0.4271511733531952,HK.00941,中国移动,0.33335074889257615
LSTM,Top-10%（margin）,6063,0.6711199076364835,0.34700440681356715,0.18254269659519196,HK.00941,中国移动,0.33335074889257615
LSTM,Top-20%（margin）,12126,0.7460003298697014,0.35329779476248263,0.13999980688095093,HK.00941,中国移动,0.33335074889257615
LSTM,Top-30%（margin）,18190,0.7774051676745465,0.3614768656004754,0.11780336499214172,HK.00941,中国移动,0.33335074889257615
GRU,100%（全量）,60634,0.38227727017844776,0.2235236800214527,0.3781930208206177,HK.00941,中国移动,0.33335074889257615
GRU,Top-10%,6063,0.6808510638297872,0.3783310681564332,0.44550490379333496,HK.00941,中国移动,0.33335074889257615
GRU,Top-20%,12126,0.5673758865248227,0.32892541193071134,0.42896589636802673,HK.00941,中国移动,0.33335074889257615
GRU,Top-30%,18190,0.5186366135239142,0.30355045006960213,0.41821131110191345,HK.00941,中国移动,0.33335074889257615
GRU,Top-10%（margin）,6063,0.9769091208972456,0.32946738979279655,0.15278056263923645,HK.00941,中国移动,0.33335074889257615
GRU,Top-20%（margin）,12126,0.9343559294078839,0.36945707855143967,0.11775700747966766,HK.00941,中国移动,0.33335074889257615
GRU,Top-30%（margin）,18190,0.836998350742166,0.3669194870447179,0.09484218060970306,HK.00941,中国移动,0.33335074889257615
Transformer,100%（全量）,60634,0.49656958142296403,0.25937769887778356,0.42588335275650024,HK.00941,中国移动,0.33335074889257615
Transformer,Top-10%,6063,0.9792182088075211,0.32983333333333337,0.7883244752883911,HK.00941,中国移动,0.33335074889257615
Transformer,Top-20%,12126,0.975342239815273,0.32917240707496626,0.6504680514335632,HK.00941,中国移动,0.33335074889257615
Transformer,Top-30%,18190,0.9332050577240242,0.36617849835390276,0.5723726749420166,HK.00941,中国移动,0.33335074889257615
Transformer,Top-10%（margin）,6063,0.9792182088075211,0.32983333333333337,0.6769789457321167,HK.00941,中国移动,0.33335074889257615
Transformer,Top-20%（margin）,12126,0.975342239815273,0.32917240707496626,0.46917957067489624,HK.00941,中国移动,0.33335074889257615
Transformer,Top-30%（margin）,18190,0.9719626168224299,0.3285939968404423,0.350998193025589,HK.00941,中国移动,0.33335074889257615
XGBoost,100%（全量）,60634,0.11841541049576146,0.09196767687135744,0.37941718101501465,HK.00941,中国移动,0.33335074889257615
XGBoost,Top-10%,6063,0.06795315850239156,0.06117606364414263,0.43587782979011536,HK.00941,中国移动,0.33335074889257615
XGBoost,Top-20%,12126,0.07257133432294244,0.06539229664038713,0.4210485517978668,HK.00941,中国移动,0.33335074889257615
XGBoost,Top-30%,18190,0.07663551401869159,0.06747584107092683,0.41196030378341675,HK.00941,中国移动,0.33335074889257615
XGBoost,Top-10%（margin）,6063,0.07306613887514432,0.06434844402879826,0.13195669651031494,HK.00941,中国移动,0.33335074889257615
XGBoost,Top-20%（margin）,12126,0.08073560943427346,0.06967235774312709,0.1089792400598526,HK.00941,中国移动,0.33335074889257615
XGBoost,Top-30%（margin）,18190,0.08537658053875756,0.07249369895693786,0.09489671885967255,HK.00941,中国移动,0.33335074889257615
RandomForest,100%（全量）,60634,0.02414486921529175,0.031202332224371812,0.3542299097829536,HK.00941,中国移动,0.33335074889257615
RandomForest,Top-10%,6063,0.02061685634174501,0.021845766596340438,0.3605232187422146,HK.00941,中国移动,0.33335074889257615
RandomForest,Top-20%,12126,0.02383308593105723,0.030578983721287704,0.35897208527424507,HK.00941,中国移动,0.33335074889257615
RandomForest,Top-30%,18190,0.02358438702583837,0.0277195309054792,0.35800368270888955,HK.00941,中国移动,0.33335074889257615
RandomForest,Top-10%（margin）,6063,0.022925944252020453,0.031893025259927925,0.018124281197256283,HK.00941,中国移动,0.33335074889257615
RandomForest,Top-20%（margin）,12126,0.024740227610094014,0.033771952608480704,0.015548423071290786,HK.00941,中国移动,0.33335074889257615
RandomForest,Top-30%（margin）,18190,0.024024189114898297,0.03294025131316442,0.013937584832434695,HK.00941,中国移动,0.33335074889257615
LogisticRegression,100%（全量）,60634,0.06049411221426922,0.05684198125345954,0.36623784824478356,HK.00941,中国移动,0.33335074889257615
LogisticRegression,Top-10%,6063,0.031172686788718457,0.03726799851240609,0.4004757260639473,HK.00941,中国移动,0.33335074889257615
LogisticRegression,Top-20%,12126,0.03166749134092034,0.03729096498712136,0.39183883491111043,HK.00941,中国移动,0.33335074889257615
LogisticRegression,Top-30%,18190,0.032545354590434304,0.038222848689823424,0.3864944013941747,HK.00941,中国移动,0.33335074889257615
LogisticRegression,Top-10%（margin）,6063,0.0343064489526637,0.040393399796006625,0.08185291143420577,HK.00941,中国移动,0.33335074889257615
LogisticRegression,Top-20%（margin）,12126,0.034471383803397655,0.03973351362391604,0.06832115810448379,HK.00941,中国移动,0.33335074889257615
LogisticRegression,Top-30%（margin）,18190,0.036833424958768554,0.04109061971282132,0.059886510392956116,HK.00941,中国移动,0.33335074889257615
CNN-LSTM,100%（全量）,60634,0.5282514760695319,0.40652747974397246,0.42929187417030334,HK.03690,美团,0.3334089326912452
CNN-LSTM,Top-10%,6063,0.7930067623288801,0.4324277751790723,0.5594181418418884,HK.03690,美团,0.3334089326912452
CNN-LSTM,Top-20%,12126,0.7844301500907142,0.4363152790326237,0.5346501469612122,HK.03690,美团,0.3334089326912452
CNN-LSTM,Top-30%,18190,0.7385926333150082,0.45299306700903985,0.5145636200904846,HK.03690,美团,0.3334089326912452
CNN-LSTM,Top-10%（margin）,6063,0.8345703447138381,0.38528101903736417,0.32625633478164673,HK.03690,美团,0.3334089326912452
CNN-LSTM,Top-20%（margin）,12126,0.8242619165429655,0.3826290755102279,0.28869494795799255,HK.03690,美团,0.3334089326912452
CNN-LSTM,Top-30%（margin）,18190,0.7929631665750412,0.39880827472187635,0.25435519218444824,HK.03690,美团,0.3334089326912452
LSTM,100%（全量）,60634,0.540241448692153,0.40473247378290605,0.4107417166233063,HK.03690,美团,0.3334089326912452
LSTM,Top-10%,6063,0.8523833085931057,0.3230835700398096,0.5296144485473633,HK.03690,美团,0.3334089326912452
LSTM,Top-20%,12126,0.8269008741547089,0.3573725168318265,0.504734218120575,HK.03690,美团,0.3334089326912452
LSTM,Top-30%,18190,0.7949422759758109,0.39637080559955623,0.4859875440597534,HK.03690,美团,0.3334089326912452
LSTM,Top-10%（margin）,6063,0.8522183737423717,0.30673790442267734,0.2862931489944458,HK.03690,美团,0.3334089326912452
LSTM,Top-20%（margin）,12126,0.8381989114299851,0.3039928218932257,0.24975953996181488,HK.03690,美团,0.3334089326912452
LSTM,Top-30%（margin）,18190,0.8290819131390874,0.3021850861110276,0.22082048654556274,HK.03690,美团,0.3334089326912452
GRU,100%（全量）,60634,0.563215357720091,0.40890905818551054,0.4515596032142639,HK.03690,美团,0.3334089326912452
GRU,Top-10%,6063,0.777008081807686,0.45758314170380193,0.6227573752403259,HK.03690,美团,0.3334089326912452
GRU,Top-20%,12126,0.7657100445324097,0.4558133387328535,0.585984468460083,HK.03690,美团,0.3334089326912452
GRU,Top-30%,18190,0.7419461242440901,0.45527950084877444,0.5595152378082275,HK.03690,美团,0.3334089326912452
GRU,Top-10%（margin）,6063,0.8179119247897081,0.4246037842366654,0.4178449809551239,HK.03690,美团,0.3334089326912452
GRU,Top-20%（margin）,12126,0.7986145472538347,0.42127146755792344,0.3617208003997803,HK.03690,美团,0.3334089326912452
GRU,Top-30%（margin）,18190,0.7756459593183067,0.42559383413804847,0.3202100098133087,HK.03690,美团,0.3334089326912452
Transformer,100%（全量）,60634,0.5552990071577003,0.4070429212381284,0.48271700739860535,HK.03690,美团,0.3334089326912452
Transformer,Top-10%,6063,0.8241794491175986,0.4142603197352292,0.6398559212684631,HK.03690,美团,0.3334089326912452
Transformer,Top-20%,12126,0.8052119412831932,0.431424550203189,0.6101217865943909,HK.03690,美团,0.3334089326912452
Transformer,Top-30%,18190,0.7667949422759758,0.43199799895480107,0.5875051617622375,HK.03690,美团,0.3334089326912452
Transformer,Top-10%（margin）,6063,0.8424872175490681,0.36953409574143414,0.43773865699768066,HK.03690,美团,0.3334089326912452
Transformer,Top-20%（margin）,12126,0.8207982846775523,0.3789583514256139,0.389136403799057,HK.03690,美团,0.3334089326912452
Transformer,Top-30%（margin）,18190,0.7890599230346345,0.40130769269695693,0.35173237323760986,HK.03690,美团,0.3334089326912452
XGBoost,100%（全量）,60634,0.2669294455256127,0.25276747124022475,0.37131407856941223,HK.03690,美团,0.3334089326912452
XGBoost,Top-10%,6063,0.2627412172191984,0.26004612637133184,0.4263235330581665,HK.03690,美团,0.3334089326912452
XGBoost,Top-20%,12126,0.25515421408543626,0.2518923790912028,0.41094306111335754,HK.03690,美团,0.3334089326912452
XGBoost,Top-30%,18190,0.25118196811434856,0.24696287866843591,0.40176087617874146,HK.03690,美团,0.3334089326912452
XGBoost,Top-10%（margin）,6063,0.2582879762493815,0.2544517372762664,0.12012668699026108,HK.03690,美团,0.3334089326912452
XGBoost,Top-20%（margin）,12126,0.25218538677222496,0.24750337996643154,0.09727352857589722,HK.03690,美团,0.3334089326912452
XGBoost,Top-30%（margin）,18190,0.2530511269928532,0.24735697344820143,0.08369879424571991,HK.03690,美团,0.3334089326912452
RandomForest,100%（全量）,60634,0.15347824652835043,0.10062943847525774,0.3466632427789514,HK.03690,美团,0.3334089326912452
RandomForest,Top-10%,6063,0.19907636483588984,0.11845925857837096,0.3540350305042408,HK.03690,美团,0.3334089326912452
RandomForest,Top-20%,12126,0.1821705426356589,0.11006279747742805,0.3518338133612001,HK.03690,美团,0.3334089326912452
RandomForest,Top-30%,18190,0.17075316107751512,0.10381988986473502,0.35062182175810186,HK.03690,美团,0.3334089326912452
RandomForest,Top-10%（margin）,6063,0.19561273297047665,0.11042964299315922,0.02609471312529069,HK.03690,美团,0.3334089326912452
RandomForest,Top-20%（margin）,12126,0.17120237506185057,0.09891307221917178,0.023080093551894887,HK.03690,美团,0.3334089326912452
RandomForest,Top-30%（margin）,18190,0.16179219351291918,0.09427805677951566,0.021373354703875407,HK.03690,美团,0.3334089326912452
LogisticRegression,100%（全量）,60634,0.2642082000197909,0.24942184689236677,0.36185624368439573,HK.03690,美团,0.3334089326912452
LogisticRegression,Top-10%,6063,0.24393864423552697,0.24276791591540128,0.40554564159459183,HK.03690,美团,0.3334089326912452
LogisticRegression,Top-20%,12126,0.23857826158667325,0.23479839023193017,0.3920013788584173,HK.03690,美团,0.3334089326912452
LogisticRegression,Top-30%,18190,0.23897746014293567,0.23362339543576996,0.38472096236988323,HK.03690,美团,0.3334089326912452
LogisticRegression,Top-10%（margin）,6063,0.23354774863928748,0.2317084117500718,0.09089297399243186,HK.03690,美团,0.3334089326912452
LogisticRegression,Top-20%（margin）,12126,0.23486722744515917,0.2301549334109375,0.07178497296433611,HK.03690,美团,0.3334089326912452
LogisticRegression,Top-30%（margin）,18190,0.23589884551951623,0.22996489548613122,0.061273918505402904,HK.03690,美团,0.3334089326912452
CNN-LSTM,100%（全量）,60634,0.46656991127090414,0.3588641048735774,0.43888822197914124,HK.01211,比亚迪,0.3333362059386005
CNN-LSTM,Top-10%,6063,0.5677057562262906,0.43253467821006586,0.595144510269165,HK.01211,比亚迪,0.3333362059386005
CNN-LSTM,Top-20%,12126,0.5508824014514266,0.4164742985331762,0.5511713624000549,HK.01211,比亚迪,0.3333362059386005
CNN-LSTM,Top-30%,18190,0.5405717427157779,0.4072916035415446,0.5253221988677979,HK.01211,比亚迪,0.3333362059386005
CNN-LSTM,Top-10%（margin）,6063,0.586673264060696,0.42989598580076355,0.36816391348838806,HK.01211,比亚迪,0.3333362059386005
CNN-LSTM,Top-20%（margin）,12126,0.570592116114135,0.4169315252733834,0.3010164201259613,HK.01211,比亚迪,0.3333362059386005
CNN-LSTM,Top-30%（margin）,18190,0.5556899395272128,0.4044863388859134,0.26113975048065186,HK.01211,比亚迪,0.3333362059386005
LSTM,100%（全量）,60634,0.5191146881287726,0.3783894306871731,0.42639830708503723,HK.01211,比亚迪,0.3333362059386005
LSTM,Top-10%,6063,0.6712848424872175,0.4487621437258082,0.564789354801178,HK.01211,比亚迪,0.3333362059386005
LSTM,Top-20%,12126,0.644400461817582,0.4392128339557977,0.5276504158973694,HK.01211,比亚迪,0.3333362059386005
LSTM,Top-30%,18190,0.6206706981858163,0.4244970013067868,0.5049125552177429,HK.01211,比亚迪,0.3333362059386005
LSTM,Top-10%（margin）,6063,0.7159821870361207,0.43739049191544127,0.324189692735672,HK.01211,比亚迪,0.3333362059386005
LSTM,Top-20%（margin）,12126,0.6807685964044202,0.4252281476512376,0.267450213432312,HK.01211,比亚迪,0.3333362059386005
LSTM,Top-30%（margin）,18190,0.6525013743815283,0.41309241877355674,0.23203665018081665,HK.01211,比亚迪,0.3333362059386005
GRU,100%（全量）,60634,0.559009796483821,0.39070998997270284,0.42233744263648987,HK.01211,比亚迪,0.3333362059386005
GRU,Top-10%,6063,0.7341250206168564,0.4438059695513393,0.5610190629959106,HK.01211,比亚迪,0.3333362059386005
GRU,Top-20%,12126,0.7276100940128649,0.4393364995208948,0.5258587598800659,HK.01211,比亚迪,0.3333362059386005
GRU,Top-30%,18190,0.7137987905442551,0.4398831123198949,0.5035689473152161,HK.01211,比亚迪,0.3333362059386005
GRU,Top-10%（margin）,6063,0.7837704106877783,0.4240598455458599,0.32284989953041077,HK.01211,比亚迪,0.3333362059386005
GRU,Top-20%（margin）,12126,0.7704931552036945,0.4082386967061454,0.27011609077453613,HK.01211,比亚迪,0.3333362059386005
GRU,Top-30%（margin）,18190,0.7561847168774052,0.4161314324140594,0.2359282374382019,HK.01211,比亚迪,0.3333362059386005
Transformer,100%（全量）,60634,0.4674110235181581,0.36106871441742827,0.5072681307792664,HK.01211,比亚迪,0.3333362059386005
Transformer,Top-10%,6063,0.6754082137555666,0.45924565371651044,0.727818489074707,HK.01211,比亚迪,0.3333362059386005
Transformer,Top-20%,12126,0.5922810489856507,0.42372470626263753,0.6736429333686829,HK.01211,比亚迪,0.3333362059386005
Transformer,Top-30%,18190,0.5531610775151182,0.40607309679020687,0.6383451223373413,HK.01211,比亚迪,0.3333362059386005
Transformer,Top-10%（margin）,6063,0.6796965198746495,0.45697979220001744,0.5646790862083435,HK.01211,比亚迪,0.3333362059386005
Transformer,Top-20%（margin）,12126,0.6016823354774864,0.42553545946616594,0.4781290590763092,HK.01211,比亚迪,0.3333362059386005
Transformer,Top-30%（margin）,18190,0.5642660802638813,0.40944124712749996,0.4208419620990753,HK.01211,比亚迪,0.3333362059386005
XGBoost,100%（全量）,60634,0.22009103803146748,0.21602934807681037,0.36936166882514954,HK.01211,比亚迪,0.3333362059386005
XGBoost,Top-10%,6063,0.21491011050635,0.21645730696258034,0.4212019741535187,HK.01211,比亚迪,0.3333362059386005
XGBoost,Top-20%,12126,0.20567375886524822,0.20797388537290648,0.4064566195011139,HK.01211,比亚迪,0.3333362059386005
XGBoost,Top-30%,18190,0.20241891148982957,0.20435120653014718,0.39781272411346436,HK.01211,比亚迪,0.3333362059386005
XGBoost,Top-10%（margin）,6063,0.21095167408873494,0.2109894334912288,0.11312948912382126,HK.01211,比亚迪,0.3333362059386005
XGBoost,Top-20%（margin）,12126,0.20361207323107372,0.20581643385737206,0.09125928580760956,HK.01211,比亚迪,0.3333362059386005
XGBoost,Top-30%（margin）,18190,0.20153930731170974,0.20324091517055112,0.07843079417943954,HK.01211,比亚迪,0.3333362059386005
RandomForest,100%（全量）,60634,0.13944321667711185,0.12607424700074507,0.34650403504280863,HK.01211,比亚迪,0.3333362059386005
RandomForest,Top-10%,6063,0.18769586013524658,0.14843027014866658,0.35316360234766153,HK.01211,比亚迪,0.3333362059386005
RandomForest,Top-20%,12126,0.16551212271152896,0.1332386112459729,0.3511929487775174,HK.01211,比亚迪,0.3333362059386005
RandomForest,Top-30%,18190,0.15898845519516216,0.12794395459550795,0.35010822692443194,HK.01211,比亚迪,0.3333362059386005
